cols,importance,model_name,model_target
store_南砂店,0.0,GradientBoosting,y_weekday
store_南足柄店,0.0,GradientBoosting,y_weekday
store_厚木店,0.0,GradientBoosting,y_weekday
store_向島店,0.0,GradientBoosting,y_weekday
store_君津店,0.0,GradientBoosting,y_weekday
store_品川店,0.0,GradientBoosting,y_weekday
store_東尾久店,0.0,GradientBoosting,y_weekday
store_四街道店,0.0,GradientBoosting,y_weekday
store_国分寺店,0.0,GradientBoosting,y_weekday
store_国立店,0.0,GradientBoosting,y_weekday
store_坂戸店,0.0,GradientBoosting,y_weekday
store_墨田店,0.0,GradientBoosting,y_weekday
store_多摩店,0.0,GradientBoosting,y_weekday
store_大久保店,0.0,GradientBoosting,y_weekday
store_大井店,0.0,GradientBoosting,y_weekday
store_大和店,0.0,GradientBoosting,y_weekday
store_八潮店,0.0,GradientBoosting,y_weekday
store_八千代店,0.0,GradientBoosting,y_weekday
store_保土ケ谷店,0.0,GradientBoosting,y_weekday
store_佐野店,0.0,GradientBoosting,y_weekday
store_あきる野店,0.0,GradientBoosting,y_weekday
store_さいたま南店,0.0,GradientBoosting,y_weekday
store_さいたま緑店,0.0,GradientBoosting,y_weekday
store_さいたま西店,0.0,GradientBoosting,y_weekday
store_つくば店,0.0,GradientBoosting,y_weekday
store_三浦店,0.0,GradientBoosting,y_weekday
store_三鷹店,0.0,GradientBoosting,y_weekday
store_上野店,0.0,GradientBoosting,y_weekday
store_世田谷店,0.0,GradientBoosting,y_weekday
store_中原店,0.0,GradientBoosting,y_weekday
store_中店,0.0,GradientBoosting,y_weekday
store_中野店,0.0,GradientBoosting,y_weekday
store_久喜店,0.0,GradientBoosting,y_weekday
store_九段店,0.0,GradientBoosting,y_weekday
store_亀有店,0.0,GradientBoosting,y_weekday
store_五反田店,0.0,GradientBoosting,y_weekday
store_代々木店,0.0,GradientBoosting,y_weekday
store_伊勢原店,0.0,GradientBoosting,y_weekday
store_伊勢崎店,0.0,GradientBoosting,y_weekday
store_大塚店,0.0,GradientBoosting,y_weekday
store_大宮店,0.0,GradientBoosting,y_weekday
store_大森店,0.0,GradientBoosting,y_weekday
store_恵比寿店,0.0,GradientBoosting,y_weekday
store_成城店,0.0,GradientBoosting,y_weekday
store_成田店,0.0,GradientBoosting,y_weekday
store_我孫子店,0.0,GradientBoosting,y_weekday
store_戸塚店,0.0,GradientBoosting,y_weekday
store_戸田店,0.0,GradientBoosting,y_weekday
store_所沢店,0.0,GradientBoosting,y_weekday
store_新宿店,0.0,GradientBoosting,y_weekday
store_新座店,0.0,GradientBoosting,y_weekday
store_日野店,0.0,GradientBoosting,y_weekday
store_旭店,0.0,GradientBoosting,y_weekday
store_春日部店,0.0,GradientBoosting,y_weekday
store_昭島店,0.0,GradientBoosting,y_weekday
store_木更津店,0.0,GradientBoosting,y_weekday
store_本庄店,0.0,GradientBoosting,y_weekday
store_本郷店,0.0,GradientBoosting,y_weekday
store_杉並店,0.0,GradientBoosting,y_weekday
store_東中野店,0.0,GradientBoosting,y_weekday
store_東久留米店,0.0,GradientBoosting,y_weekday
store_東大和店,0.0,GradientBoosting,y_weekday
store_愛甲店,0.0,GradientBoosting,y_weekday
store_志木店,0.0,GradientBoosting,y_weekday
store_大泉店,0.0,GradientBoosting,y_weekday
store_座間店,0.0,GradientBoosting,y_weekday
store_大田店,0.0,GradientBoosting,y_weekday
store_太田店,0.0,GradientBoosting,y_weekday
store_守谷店,0.0,GradientBoosting,y_weekday
store_宮前店,0.0,GradientBoosting,y_weekday
store_富岡店,0.0,GradientBoosting,y_weekday
store_富津店,0.0,GradientBoosting,y_weekday
store_富里店,0.0,GradientBoosting,y_weekday
store_小山店,0.0,GradientBoosting,y_weekday
store_小平店,0.0,GradientBoosting,y_weekday
store_小田原店,0.0,GradientBoosting,y_weekday
store_小金井店,0.0,GradientBoosting,y_weekday
store_川口店,0.0,GradientBoosting,y_weekday
store_川崎多摩店,0.0,GradientBoosting,y_weekday
store_巣鴨店,0.0,GradientBoosting,y_weekday
store_市原店,0.0,GradientBoosting,y_weekday
store_市川店,0.0,GradientBoosting,y_weekday
store_平塚店,0.0,GradientBoosting,y_weekday
store_幸店,0.0,GradientBoosting,y_weekday
store_府中店,0.0,GradientBoosting,y_weekday
store_鶴見店,0.0,GradientBoosting,y_weekday
order_weekday,0.2596771786264261,tree,y_weekend
order_weekend,0.2562464773704807,tree,y_weekend
order,0.05506059154336429,tree,y_weekend
order_time_13,0.0337428705955511,tree,y_weekend
order_time_18,0.03330270219400227,tree,y_weekend
order_time_17,0.03139981910109374,tree,y_weekend
order_time_19,0.029473233749136584,tree,y_weekend
order_time_21,0.02631520135515226,tree,y_weekend
order_time_11,0.0252760271282315,tree,y_weekend
order_time_15,0.024831084168413765,tree,y_weekend
order_takeout,0.024774798751292737,tree,y_weekend
delta_avg,0.022396954388442355,tree,y_weekend
order_time_16,0.020823695764635664,tree,y_weekend
order_time_14,0.02006632363681356,tree,y_weekend
order_cancel,0.019505496242850126,tree,y_weekend
order_delivery,0.019431023747755412,tree,y_weekend
order_time_12,0.015996230301946416,tree,y_weekend
order_fin,0.014435999293050436,tree,y_weekend
order_time_20,0.005577997597321272,tree,y_weekend
store_川口店,0.0033808162506750268,tree,y_weekend
store_鴻巣店,0.0030540066289725127,tree,y_weekend
store_荒川店,0.002930162335533181,tree,y_weekend
store_旭店,0.0026720753079448756,tree,y_weekend
store_江東店,0.0025762042786910875,tree,y_weekend
store_墨田店,0.002511240406497327,tree,y_weekend
store_戸田店,0.0021628656514671688,tree,y_weekend
store_館林店,0.0018514666111920128,tree,y_weekend
store_幸店,0.0018314266426824064,tree,y_weekend
store_大久保店,0.0017766598794266778,tree,y_weekend
store_多摩店,0.001773077903863319,tree,y_weekend
store_東尾久店,0.0017588932806324115,tree,y_weekend
store_春日部店,0.0017371785487727517,tree,y_weekend
store_茂原店,0.0017350509991910436,tree,y_weekend
store_浦和店,0.001731407191467856,tree,y_weekend
store_水戸店,0.001713575579360078,tree,y_weekend
store_三浦店,0.0017025894076755463,tree,y_weekend
store_日立店,0.0016527068645829583,tree,y_weekend
store_狭山店,0.0016475177204489963,tree,y_weekend
store_都筑店,0.0016445152764543957,tree,y_weekend
store_川崎店,0.0016190743272985306,tree,y_weekend
store_愛甲店,0.0016156794538437055,tree,y_weekend
store_和光店,0.001465744400527009,tree,y_weekend
store_戸塚店,0.0014509389015317864,tree,y_weekend
store_横浜南店,0.0013028839115795637,tree,y_weekend
store_武蔵村山店,0.001184251855874821,tree,y_weekend
store_柏店,0.0009771629336846727,tree,y_weekend
store_町田店,0.0009283047870004376,tree,y_weekend
store_座間店,0.0009232175306370915,tree,y_weekend
store_東中野店,0.0009073655812786246,tree,y_weekend
store_富津店,0.0009019965541704683,tree,y_weekend
store_国立店,0.0008921922437990495,tree,y_weekend
store_北千住店,0.0008615319865319832,tree,y_weekend
store_木更津店,0.0008077089026745779,tree,y_weekend
store_青葉店,0.0007673234575408509,tree,y_weekend
store_桐生店,0.0007298930449778816,tree,y_weekend
store_武蔵野店,0.000627895861002197,tree,y_weekend
store_宇都宮店,0.0005883991858746405,tree,y_weekend
store_中原店,0.0004509982770852363,tree,y_weekend
store_大田店,0.00044786634460547734,tree,y_weekend
store_太田店,0.0003724281369892489,tree,y_weekend
store_駒沢店,0.0,tree,y_weekend
store_清瀬店,0.0,tree,y_weekend
store_足利店,0.0,tree,y_weekend
store_高津店,0.0,tree,y_weekend
store_海老名店,0.0,tree,y_weekend
store_越谷店,0.0,tree,y_weekend
store_高座店,0.0,tree,y_weekend
store_渋谷店,0.0,tree,y_weekend
store_足柄上店,0.0,tree,y_weekend
store_港北店,0.0,tree,y_weekend
store_高崎店,0.0,tree,y_weekend
store_赤羽店,0.0,tree,y_weekend
store_港南店,0.0,tree,y_weekend
store_瀬谷店,0.0,tree,y_weekend
store_熊谷店,0.0,tree,y_weekend
store_赤坂店,0.0,tree,y_weekend
store_浦安店,0.0,tree,y_weekend
store_足立店,0.0,tree,y_weekend
store_谷中店,0.0,tree,y_weekend
store_浅草店,0.0,tree,y_weekend
store_流山店,0.0,tree,y_weekend
store_逗子店,0.0,tree,y_weekend
store_泉店,0.0,tree,y_weekend
store_池袋店,0.0,tree,y_weekend
store_那珂店,0.0,tree,y_weekend
store_池尻店,0.0,tree,y_weekend
store_高田馬場店,0.0,tree,y_weekend
store_江戸川店,0.0,tree,y_weekend
store_金沢店,0.0,tree,y_weekend
store_銀座店,0.0,tree,y_weekend
store_鎌倉店,0.0,tree,y_weekend
store_青山店,0.0,tree,y_weekend
store_青梅店,0.0,tree,y_weekend
store_狛江店,0.0,tree,y_weekend
store_王子店,0.0,tree,y_weekend
store_調布店,0.0,tree,y_weekend
store_船橋店,0.0,tree,y_weekend
store_練馬店,0.0,tree,y_weekend
store_蒲田店,0.0,tree,y_weekend
store_羽村店,0.0,tree,y_weekend
store_羽生店,0.0,tree,y_weekend
store_習志野店,0.0,tree,y_weekend
store_自由が丘店,0.0,tree,y_weekend
store_若葉店,0.0,tree,y_weekend
store_草加店,0.0,tree,y_weekend
store_高円寺店,0.0,tree,y_weekend
store_横須賀店,0.0,tree,y_weekend
store_駒込店,0.0,tree,y_weekend
store_葛飾店,0.0,tree,y_weekend
store_荻窪店,0.0,tree,y_weekend
store_茅ヶ崎店,0.0,tree,y_weekend
store_綾瀬店,0.0,tree,y_weekend
store_立川店,0.0,tree,y_weekend
store_藤沢店,0.0,tree,y_weekend
store_行田店,0.0,tree,y_weekend
store_秦野店,0.0,tree,y_weekend
store_福生店,0.0,tree,y_weekend
store_神田店,0.0,tree,y_weekend
store_神奈川店,0.0,tree,y_weekend
store_高島平店,0.0,tree,y_weekend
store_磯子店,0.0,tree,y_weekend
store_西多摩店,0.0,tree,y_weekend
store_石神井店,0.0,tree,y_weekend
store_相模原店,0.0,tree,y_weekend
store_目黒店,0.0,tree,y_weekend
store_白井店,0.0,tree,y_weekend
store_西東京店,0.0,tree,y_weekend
store_西葛西店,0.0,tree,y_weekend
store_稲城店,0.0,tree,y_weekend
store_日本橋店,0.0,tree,y_weekend
store_横浜緑店,0.0,tree,y_weekend
store_佐野店,0.0,tree,y_weekend
store_入間店,0.0,tree,y_weekend
store_八千代店,0.0,tree,y_weekend
store_八潮店,0.0,tree,y_weekend
store_八王子店,0.0,tree,y_weekend
store_六本木店,0.0,tree,y_weekend
store_前橋店,0.0,tree,y_weekend
store_千葉中央店,0.0,tree,y_weekend
store_千葉緑店,0.0,tree,y_weekend
store_南砂店,0.0,tree,y_weekend
store_南足柄店,0.0,tree,y_weekend
store_厚木店,0.0,tree,y_weekend
store_取手店,0.0,tree,y_weekend
store_向島店,0.0,tree,y_weekend
store_君津店,0.0,tree,y_weekend
store_品川店,0.0,tree,y_weekend
store_四街道店,0.0,tree,y_weekend
store_国分寺店,0.0,tree,y_weekend
store_保土ケ谷店,0.0,tree,y_weekend
store_佐倉店,0.0,tree,y_weekend
store_大井店,0.0,tree,y_weekend
store_伊勢崎店,0.0,tree,y_weekend
store_あきる野店,0.0,tree,y_weekend
store_さいたま南店,0.0,tree,y_weekend
store_さいたま緑店,0.0,tree,y_weekend
store_さいたま西店,0.0,tree,y_weekend
store_つくば店,0.0,tree,y_weekend
store_三鷹店,0.0,tree,y_weekend
store_上尾店,0.0,tree,y_weekend
store_上野店,0.0,tree,y_weekend
store_世田谷店,0.0,tree,y_weekend
store_中店,0.0,tree,y_weekend
store_中野店,0.0,tree,y_weekend
store_久喜店,0.0,tree,y_weekend
store_九段店,0.0,tree,y_weekend
store_亀有店,0.0,tree,y_weekend
store_五反田店,0.0,tree,y_weekend
store_代々木店,0.0,tree,y_weekend
store_伊勢原店,0.0,tree,y_weekend
store_坂戸店,0.0,tree,y_weekend
store_大和店,0.0,tree,y_weekend
store_栄店,0.0,tree,y_weekend
store_恵比寿店,0.0,tree,y_weekend
store_成田店,0.0,tree,y_weekend
store_我孫子店,0.0,tree,y_weekend
store_所沢店,0.0,tree,y_weekend
store_新宿店,0.0,tree,y_weekend
store_新座店,0.0,tree,y_weekend
store_日野店,0.0,tree,y_weekend
store_昭島店,0.0,tree,y_weekend
store_本庄店,0.0,tree,y_weekend
store_本郷店,0.0,tree,y_weekend
store_杉並店,0.0,tree,y_weekend
store_東久留米店,0.0,tree,y_weekend
store_東大和店,0.0,tree,y_weekend
store_東村山店,0.0,tree,y_weekend
store_東松山店,0.0,tree,y_weekend
store_松戸店,0.0,tree,y_weekend
store_板橋店,0.0,tree,y_weekend
store_栃木店,0.0,tree,y_weekend
store_成城店,0.0,tree,y_weekend
store_志木店,0.0,tree,y_weekend
store_大塚店,0.0,tree,y_weekend
store_府中店,0.0,tree,y_weekend
store_大宮店,0.0,tree,y_weekend
store_大森店,0.0,tree,y_weekend
store_大泉店,0.0,tree,y_weekend
store_守谷店,0.0,tree,y_weekend
store_宮前店,0.0,tree,y_weekend
store_富岡店,0.0,tree,y_weekend
store_富里店,0.0,tree,y_weekend
store_小山店,0.0,tree,y_weekend
store_小平店,0.0,tree,y_weekend
store_小田原店,0.0,tree,y_weekend
store_小金井店,0.0,tree,y_weekend
store_川崎多摩店,0.0,tree,y_weekend
store_川越店,0.0,tree,y_weekend
store_巣鴨店,0.0,tree,y_weekend
store_市原店,0.0,tree,y_weekend
store_市川店,0.0,tree,y_weekend
store_平塚店,0.0,tree,y_weekend
store_鶴見店,0.0,tree,y_weekend
order_weekend,0.18342139437380914,RandomFores,y_weekend
order_weekday,0.09111508537439232,RandomFores,y_weekend
order,0.04674869362009295,RandomFores,y_weekend
order_fin,0.04517948163967636,RandomFores,y_weekend
order_delivery,0.04404741479401296,RandomFores,y_weekend
order_cancel,0.0378277399856374,RandomFores,y_weekend
order_takeout,0.03693000322678299,RandomFores,y_weekend
order_time_20,0.03592205463470275,RandomFores,y_weekend
order_time_19,0.035698888672845486,RandomFores,y_weekend
order_time_14,0.03568472573198037,RandomFores,y_weekend
delta_avg,0.035503348656581515,RandomFores,y_weekend
order_time_18,0.03520082372084799,RandomFores,y_weekend
order_time_11,0.034737040366168,RandomFores,y_weekend
order_time_16,0.03461456099242979,RandomFores,y_weekend
order_time_17,0.03456092278188839,RandomFores,y_weekend
order_time_21,0.03426006527896998,RandomFores,y_weekend
order_time_12,0.03421608506555633,RandomFores,y_weekend
order_time_13,0.03389341662516779,RandomFores,y_weekend
order_time_15,0.03372149172614789,RandomFores,y_weekend
store_鴻巣店,0.001222138105951346,RandomFores,y_weekend
store_旭店,0.0011858136971595531,RandomFores,y_weekend
store_高島平店,0.0010805981976181973,RandomFores,y_weekend
store_大森店,0.0010789726613842452,RandomFores,y_weekend
store_東中野店,0.001044137254163824,RandomFores,y_weekend
store_羽村店,0.0010062483206378584,RandomFores,y_weekend
store_江東店,0.0009744188698404237,RandomFores,y_weekend
store_多摩店,0.0009554475294816819,RandomFores,y_weekend
store_愛甲店,0.0009421069289066364,RandomFores,y_weekend
store_戸塚店,0.0009395760422272667,RandomFores,y_weekend
store_赤坂店,0.0008842630050041535,RandomFores,y_weekend
store_春日部店,0.000849646041811994,RandomFores,y_weekend
store_代々木店,0.000848207447123838,RandomFores,y_weekend
store_幸店,0.0008434328412351988,RandomFores,y_weekend
store_墨田店,0.0007970553509364451,RandomFores,y_weekend
store_熊谷店,0.0007894172980224465,RandomFores,y_weekend
store_立川店,0.0007713184317099547,RandomFores,y_weekend
store_館林店,0.0007628140535065438,RandomFores,y_weekend
store_水戸店,0.0007575382605612661,RandomFores,y_weekend
store_高座店,0.0007529412500399075,RandomFores,y_weekend
store_さいたま西店,0.0007507598796159922,RandomFores,y_weekend
store_中店,0.0007460656629920393,RandomFores,y_weekend
store_南足柄店,0.0007446509752678111,RandomFores,y_weekend
store_川崎店,0.0007422493393634701,RandomFores,y_weekend
store_大塚店,0.0007385010006558935,RandomFores,y_weekend
store_鶴見店,0.0007198928766782453,RandomFores,y_weekend
store_瀬谷店,0.0007194850255007636,RandomFores,y_weekend
store_青梅店,0.0007142276294853324,RandomFores,y_weekend
store_羽生店,0.0006987527227209578,RandomFores,y_weekend
store_宇都宮店,0.0006978150492496599,RandomFores,y_weekend
store_逗子店,0.0006934952439899601,RandomFores,y_weekend
store_さいたま南店,0.000687367524650534,RandomFores,y_weekend
store_亀有店,0.0006796049021114054,RandomFores,y_weekend
store_守谷店,0.0006789714288801615,RandomFores,y_weekend
store_戸田店,0.0006787366542308869,RandomFores,y_weekend
store_銀座店,0.0006567605181331209,RandomFores,y_weekend
store_府中店,0.000649025647575685,RandomFores,y_weekend
store_北千住店,0.0006447778664323248,RandomFores,y_weekend
store_相模原店,0.0006439451689607863,RandomFores,y_weekend
store_あきる野店,0.0006423206620137632,RandomFores,y_weekend
store_平塚店,0.0006407316750047511,RandomFores,y_weekend
store_自由が丘店,0.0006383726334415815,RandomFores,y_weekend
store_久喜店,0.0006378549356282262,RandomFores,y_weekend
store_日立店,0.0006360355493632767,RandomFores,y_weekend
store_伊勢原店,0.0006354372331443497,RandomFores,y_weekend
store_座間店,0.0006339384870457465,RandomFores,y_weekend
store_入間店,0.0006307319304674086,RandomFores,y_weekend
store_千葉中央店,0.0006238827686566417,RandomFores,y_weekend
store_横浜南店,0.000621873906346769,RandomFores,y_weekend
store_葛飾店,0.0006182365888280893,RandomFores,y_weekend
store_君津店,0.0006122512501848748,RandomFores,y_weekend
store_三浦店,0.0006073960831685241,RandomFores,y_weekend
store_向島店,0.0005999350390227058,RandomFores,y_weekend
store_杉並店,0.0005928639142501958,RandomFores,y_weekend
store_川口店,0.000587430859663098,RandomFores,y_weekend
store_木更津店,0.0005863493124324132,RandomFores,y_weekend
store_国立店,0.0005860158888115484,RandomFores,y_weekend
store_目黒店,0.000579821295009941,RandomFores,y_weekend
store_富津店,0.0005681819767358676,RandomFores,y_weekend
store_八潮店,0.0005550794180106359,RandomFores,y_weekend
store_渋谷店,0.0005538403048545897,RandomFores,y_weekend
store_都筑店,0.0005534798102132261,RandomFores,y_weekend
store_市川店,0.0005508924217008224,RandomFores,y_weekend
store_狛江店,0.0005467624680617328,RandomFores,y_weekend
store_三鷹店,0.0005460402210874708,RandomFores,y_weekend
store_荒川店,0.0005449939129788329,RandomFores,y_weekend
store_足柄上店,0.0005430954142883212,RandomFores,y_weekend
store_志木店,0.0005376306396179289,RandomFores,y_weekend
store_東村山店,0.0005360270212070232,RandomFores,y_weekend
store_谷中店,0.000533693789053289,RandomFores,y_weekend
store_八千代店,0.0005303314820910642,RandomFores,y_weekend
store_成城店,0.000530049110564314,RandomFores,y_weekend
store_茅ヶ崎店,0.0005296892046071526,RandomFores,y_weekend
store_町田店,0.0005283543550415077,RandomFores,y_weekend
store_栄店,0.0005216310599760414,RandomFores,y_weekend
store_つくば店,0.0005206889360774301,RandomFores,y_weekend
store_西東京店,0.0005166957515887467,RandomFores,y_weekend
store_横浜緑店,0.0005160667645991119,RandomFores,y_weekend
store_新宿店,0.0005152032280271247,RandomFores,y_weekend
store_泉店,0.0005151215133349248,RandomFores,y_weekend
store_六本木店,0.0005143125690844128,RandomFores,y_weekend
store_取手店,0.0005109933689463514,RandomFores,y_weekend
store_草加店,0.0005041237693851569,RandomFores,y_weekend
store_柏店,0.0005040839132664204,RandomFores,y_weekend
store_神田店,0.0005037109828865062,RandomFores,y_weekend
store_金沢店,0.0004965290854695436,RandomFores,y_weekend
store_武蔵野店,0.0004910661804358262,RandomFores,y_weekend
store_栃木店,0.0004888477731331904,RandomFores,y_weekend
store_中原店,0.00048540497510665454,RandomFores,y_weekend
store_川崎多摩店,0.0004841008991602522,RandomFores,y_weekend
store_日本橋店,0.00048322923685910975,RandomFores,y_weekend
store_大宮店,0.0004826496312608015,RandomFores,y_weekend
store_浅草店,0.00048165398954350147,RandomFores,y_weekend
store_茂原店,0.0004809939633166194,RandomFores,y_weekend
store_世田谷店,0.0004760597906378562,RandomFores,y_weekend
store_富岡店,0.00047220639826299954,RandomFores,y_weekend
store_八王子店,0.00046937686720366925,RandomFores,y_weekend
store_所沢店,0.0004674318285128662,RandomFores,y_weekend
store_本庄店,0.0004666606795617992,RandomFores,y_weekend
store_習志野店,0.00046373700048381273,RandomFores,y_weekend
store_千葉緑店,0.0004626444532782985,RandomFores,y_weekend
store_大和店,0.00046122106220212805,RandomFores,y_weekend
store_伊勢崎店,0.00045586815942708016,RandomFores,y_weekend
store_小金井店,0.00045455107833440686,RandomFores,y_weekend
store_港北店,0.0004536766744905279,RandomFores,y_weekend
store_保土ケ谷店,0.000452806955456015,RandomFores,y_weekend
store_国分寺店,0.0004511529686663862,RandomFores,y_weekend
store_小田原店,0.00044784933369346604,RandomFores,y_weekend
store_東松山店,0.000447266252946314,RandomFores,y_weekend
store_品川店,0.00044657881766943226,RandomFores,y_weekend
store_桐生店,0.00044420310240328496,RandomFores,y_weekend
store_駒沢店,0.00044125988933895697,RandomFores,y_weekend
store_足立店,0.00043799704764890335,RandomFores,y_weekend
store_日野店,0.00043342635135585207,RandomFores,y_weekend
store_さいたま緑店,0.0004266585206171082,RandomFores,y_weekend
store_稲城店,0.0004252869046710495,RandomFores,y_weekend
store_福生店,0.00042282441462780483,RandomFores,y_weekend
store_磯子店,0.0004219985494773841,RandomFores,y_weekend
store_武蔵村山店,0.0004206348639648005,RandomFores,y_weekend
store_巣鴨店,0.000417176085654769,RandomFores,y_weekend
store_赤羽店,0.00041698052103016124,RandomFores,y_weekend
store_白井店,0.00041180478538002213,RandomFores,y_weekend
store_東大和店,0.0004081516007211062,RandomFores,y_weekend
store_川越店,0.00040628183760376964,RandomFores,y_weekend
store_浦安店,0.0004055634047320281,RandomFores,y_weekend
store_若葉店,0.0004017072508245362,RandomFores,y_weekend
store_青山店,0.0004016083739764006,RandomFores,y_weekend
store_練馬店,0.0003985077313247425,RandomFores,y_weekend
store_江戸川店,0.0003964072230654063,RandomFores,y_weekend
store_行田店,0.0003932629858908773,RandomFores,y_weekend
store_駒込店,0.00039161901218093633,RandomFores,y_weekend
store_鎌倉店,0.00038616482129762543,RandomFores,y_weekend
store_上尾店,0.00038518209428519876,RandomFores,y_weekend
store_荻窪店,0.00038261810110181273,RandomFores,y_weekend
store_小山店,0.00038132346829523525,RandomFores,y_weekend
store_高円寺店,0.00037848887058100736,RandomFores,y_weekend
store_狭山店,0.0003761869499975159,RandomFores,y_weekend
store_恵比寿店,0.0003756020467563863,RandomFores,y_weekend
store_高津店,0.00037378836372317,RandomFores,y_weekend
store_大久保店,0.00037115089683844,RandomFores,y_weekend
store_浦和店,0.00036880802574727804,RandomFores,y_weekend
store_五反田店,0.0003651106885010448,RandomFores,y_weekend
store_蒲田店,0.0003612383525420507,RandomFores,y_weekend
store_足利店,0.00035964990031071863,RandomFores,y_weekend
store_和光店,0.0003476909111629431,RandomFores,y_weekend
store_船橋店,0.00034659175165794,RandomFores,y_weekend
store_流山店,0.00034587094617621417,RandomFores,y_weekend
store_中野店,0.00034547279195974284,RandomFores,y_weekend
store_富里店,0.00034302736552465805,RandomFores,y_weekend
store_成田店,0.00033988288408914576,RandomFores,y_weekend
store_港南店,0.00033947050015699495,RandomFores,y_weekend
store_大泉店,0.00033577352455116155,RandomFores,y_weekend
store_四街道店,0.00032957268177595815,RandomFores,y_weekend
store_池袋店,0.000325610884646231,RandomFores,y_weekend
store_大井店,0.00032538714219004913,RandomFores,y_weekend
store_太田店,0.00032283075641709007,RandomFores,y_weekend
store_板橋店,0.00032211578798733363,RandomFores,y_weekend
store_秦野店,0.000316514128299088,RandomFores,y_weekend
store_青葉店,0.0003147744659825262,RandomFores,y_weekend
store_那珂店,0.0003098535657036163,RandomFores,y_weekend
store_市原店,0.0003098449120577523,RandomFores,y_weekend
store_坂戸店,0.00030923115050671205,RandomFores,y_weekend
store_東久留米店,0.0003075064898865955,RandomFores,y_weekend
store_神奈川店,0.00030284196117410475,RandomFores,y_weekend
store_王子店,0.00030225938815501343,RandomFores,y_weekend
store_西葛西店,0.0003015281906349322,RandomFores,y_weekend
store_小平店,0.0003003885669995021,RandomFores,y_weekend
store_清瀬店,0.00029920400528777474,RandomFores,y_weekend
store_横須賀店,0.00029728779076098775,RandomFores,y_weekend
store_前橋店,0.00029638880302205355,RandomFores,y_weekend
store_大田店,0.0002932084653381672,RandomFores,y_weekend
store_越谷店,0.00029142976618088323,RandomFores,y_weekend
store_調布店,0.00027146471203645347,RandomFores,y_weekend
store_池尻店,0.00027053432039265436,RandomFores,y_weekend
store_西多摩店,0.00026835957598954515,RandomFores,y_weekend
store_佐野店,0.0002607222288536165,RandomFores,y_weekend
store_海老名店,0.0002599559697738339,RandomFores,y_weekend
store_佐倉店,0.0002596019183123011,RandomFores,y_weekend
store_東尾久店,0.0002572411086082329,RandomFores,y_weekend
store_厚木店,0.00024071167439438138,RandomFores,y_weekend
store_高崎店,0.00023809560815575147,RandomFores,y_weekend
store_新座店,0.00022290484455722486,RandomFores,y_weekend
store_上野店,0.00022209869511585648,RandomFores,y_weekend
store_九段店,0.00021059682443569751,RandomFores,y_weekend
store_石神井店,0.0002066596261597047,RandomFores,y_weekend
store_高田馬場店,0.00020187184385155697,RandomFores,y_weekend
store_我孫子店,0.00020028128926243428,RandomFores,y_weekend
store_南砂店,0.00018187652926703396,RandomFores,y_weekend
store_昭島店,0.0001710824255449605,RandomFores,y_weekend
store_本郷店,0.0001661695011474478,RandomFores,y_weekend
store_藤沢店,0.00015639175080457734,RandomFores,y_weekend
store_宮前店,0.000145945562572979,RandomFores,y_weekend
store_綾瀬店,0.00013139617483295723,RandomFores,y_weekend
store_松戸店,0.00012557375478758448,RandomFores,y_weekend
order_weekend,0.47106825553314796,GradientBoosting,y_weekend
order_weekday,0.38357661738139937,GradientBoosting,y_weekend
delta_avg,0.013794776483877813,GradientBoosting,y_weekend
order_fin,0.012356664484167317,GradientBoosting,y_weekend
order_time_16,0.011016807375971221,GradientBoosting,y_weekend
order_time_14,0.009273441764837867,GradientBoosting,y_weekend
order_time_19,0.009246668756983607,GradientBoosting,y_weekend
order_time_13,0.008858097749222539,GradientBoosting,y_weekend
order,0.007966299256953744,GradientBoosting,y_weekend
order_time_11,0.007283336842391488,GradientBoosting,y_weekend
order_time_21,0.006506345492290262,GradientBoosting,y_weekend
order_cancel,0.006412038099753226,GradientBoosting,y_weekend
order_takeout,0.006174879803420108,GradientBoosting,y_weekend
order_time_12,0.0057504786626064236,GradientBoosting,y_weekend
order_time_17,0.0053029347168172935,GradientBoosting,y_weekend
order_time_20,0.0050823624822513075,GradientBoosting,y_weekend
order_time_18,0.004750928337991162,GradientBoosting,y_weekend
order_delivery,0.003633800983918294,GradientBoosting,y_weekend
order_time_15,0.003008448236894211,GradientBoosting,y_weekend
store_幸店,0.001828778039158631,GradientBoosting,y_weekend
store_熊谷店,0.0017845651814529732,GradientBoosting,y_weekend
store_戸塚店,0.0011999029146951387,GradientBoosting,y_weekend
store_茂原店,0.0010887959220935459,GradientBoosting,y_weekend
store_伊勢原店,0.001013624125297332,GradientBoosting,y_weekend
store_愛甲店,0.000858328711912606,GradientBoosting,y_weekend
store_東中野店,0.000767104562401518,GradientBoosting,y_weekend
store_逗子店,0.0007174492133378153,GradientBoosting,y_weekend
store_金沢店,0.0006407971298500269,GradientBoosting,y_weekend
store_あきる野店,0.0006401001399672578,GradientBoosting,y_weekend
store_墨田店,0.0005950017565889672,GradientBoosting,y_weekend
store_鴻巣店,0.00056721850309874,GradientBoosting,y_weekend
store_東大和店,0.0005467923553903176,GradientBoosting,y_weekend
store_足柄上店,0.0005426497823472517,GradientBoosting,y_weekend
store_代々木店,0.0005311386745911467,GradientBoosting,y_weekend
store_目黒店,0.0005304554896534562,GradientBoosting,y_weekend
store_中原店,0.0005158320224071123,GradientBoosting,y_weekend
